TF_name	target_id	target_name	target_synonyms
MZF1	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
MZF1	ENSG00000007402	CACNA2D2	CACNA2D
MZF1	ENSG00000010626	LRRC23	LRPB7
MZF1	ENSG00000037042	TUBG2	-
MZF1	ENSG00000037637	FBXO42	Fbx42,JFK
MZF1	ENSG00000055070	SZRD1	C1orf144
MZF1	ENSG00000068028	RASSF1	123F2,NORE2A,RASSF1A,RDA32,REH3P21
MZF1	ENSG00000068137	PLEKHH3	-
MZF1	ENSG00000074855	ANO8	KIAA1623,TMEM16H
MZF1	ENSG00000087903	RFX2	-
MZF1	ENSG00000095066	HOOK2	HK2
MZF1	ENSG00000099840	IZUMO4	C19orf36,IMAGE:4215339
MZF1	ENSG00000099875	MKNK2	GPRK7,MNK2
MZF1	ENSG00000104320	NBN	AT-V1,AT-V2,ATV,NBS,NBS1,P95
MZF1	ENSG00000105254	TBCB	CG22,CKAP1,CKAPI
MZF1	ENSG00000105258	POLR2I	RPB9,hRPB14.5
MZF1	ENSG00000105261	OVOL3	HOVO3
MZF1	ENSG00000105373	GLTSCR2	PICT-1,PICT1
MZF1	ENSG00000106479	ZNF862	-
MZF1	ENSG00000108797	CNTNAP1	CASPR,CNTNAP,NRXN4,P190
MZF1	ENSG00000111671	SPSB2	GRCC9,SSB2
MZF1	ENSG00000111676	ATN1	B37,D12S755E,DRPLA,HRS,NOD
MZF1	ENSG00000111678	C12orf57	C10,GRCC10
MZF1	ENSG00000111679	PTPN6	HCP,HCPH,HPTP1C,PTP-1C,SH-PTP1,SHP-1,SHP-1L,SHP1
MZF1	ENSG00000112167	SAYSD1	C6orf64
MZF1	ENSG00000114388	NPRL2	FFEVF2,NPR2,NPR2L,TUSC4
MZF1	ENSG00000114395	CYB561D2	-
MZF1	ENSG00000121578	B4GALT4	B4Gal-T4,beta4Gal-T4
MZF1	ENSG00000126062	TMEM115	PL6
MZF1	ENSG00000126233	SLURP1	ANUP,ARS,ArsB,LY6LS,MDM
MZF1	ENSG00000127220	ABHD8	-
MZF1	ENSG00000128524	ATP6V1F	ATP6S14,VATF,Vma7
MZF1	ENSG00000130193	THEM6	C8orf55,DSCD75
MZF1	ENSG00000130299	GTPBP3	COXPD23,GTPBG3,MSS1,MTGP1,THDF1
MZF1	ENSG00000130311	DDA1	C19orf58,PCIA1
MZF1	ENSG00000130312	MRPL34	L34mt
MZF1	ENSG00000133393	FOPNL	C16orf63,FOR20,PHSECRG2
MZF1	ENSG00000136918	WDR38	-
MZF1	ENSG00000136942	RPL35	L35
MZF1	ENSG00000136950	ARPC5L	ARC16-2
MZF1	ENSG00000143537	ADAM15	MDC15
MZF1	ENSG00000148218	ALAD	ALADH,PBGS
MZF1	ENSG00000148719	DNAJB12	DJ10
MZF1	ENSG00000149927	DOC2A	Doc2
MZF1	ENSG00000160741	CRTC2	TORC-2,TORC2
MZF1	ENSG00000161203	AP2M1	AP50,CLAPM1,mu2
MZF1	ENSG00000162384	C1orf123	-
MZF1	ENSG00000163162	RNF149	DNAPTP2
MZF1	ENSG00000164078	MST1R	CD136,CDw136,NPCA3,PTK8,RON
MZF1	ENSG00000167194	C16orf92	-
MZF1	ENSG00000167393	PPP2R3B	NYREN8,PPP2R3L,PPP2R3LY,PR48
MZF1	ENSG00000167553	TUBA1C	TUBA6,bcm948
