TF_name	target_id	target_name	target_synonyms
NFATC1	ENSG00000004455	AK2	ADK2
NFATC1	ENSG00000004864	SLC25A13	ARALAR2,CITRIN,CTLN2
NFATC1	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
NFATC1	ENSG00000008130	NADK	dJ283E3.1
NFATC1	ENSG00000010310	GIPR	PGQTL2
NFATC1	ENSG00000010810	FYN	SLK,SYN,p59-FYN
NFATC1	ENSG00000010818	HIVEP2	HIV-EP2,MBP-2,MIBP1,MRD43,SHN2,ZAS2,ZNF40B
NFATC1	ENSG00000011478	QPCTL	gQC
NFATC1	ENSG00000014914	MTMR11	CRA
NFATC1	ENSG00000015133	CCDC88C	DAPLE,HKRP2,KIAA1509,SCA40
NFATC1	ENSG00000023445	BIRC3	AIP1,API2,CIAP2,HAIP1,HIAP1,MALT2,MIHC,RNF49,c-IAP2
NFATC1	ENSG00000027697	IFNGR1	CD119,IFNGR,IMD27A,IMD27B
NFATC1	ENSG00000029534	ANK1	ANK,SPH1,SPH2
NFATC1	ENSG00000035681	NSMAF	FAN,GRAMD5
NFATC1	ENSG00000047457	CP	CP-2
NFATC1	ENSG00000048052	HDAC9	HD7,HD7b,HD9,HDAC,HDAC7,HDAC7B,HDAC9B,HDAC9FL,HDRP,MITR
NFATC1	ENSG00000053254	FOXN3	C14orf116,CHES1,PRO1635
NFATC1	ENSG00000062716	VMP1	MIRN21,hsa-mir-21,miR-21,miRNA21
NFATC1	ENSG00000067225	PKM	CTHBP,HEL-S-30,OIP3,PK3,PKM2,TCB,THBP1
NFATC1	ENSG00000069493	CLEC2D	CLAX,LLT1,OCIL
NFATC1	ENSG00000069956	MAPK6	ERK3,HsT17250,PRKM6,p97MAPK
NFATC1	ENSG00000077684	JADE1	PHF17
NFATC1	ENSG00000080824	HSP90AA1	EL52,HEL-S-65p,HSP86,HSP89A,HSP90A,HSP90N,HSPC1,HSPCA,HSPCAL1,HSPCAL4,HSPN,Hsp103,Hsp89,Hsp90,LAP-2,LAP2
NFATC1	ENSG00000081014	AP4E1	CPSQ4,SPG51,STUT1
NFATC1	ENSG00000082898	XPO1	CRM1,emb,exp1
NFATC1	ENSG00000085449	WDFY1	FENS-1,WDF1,ZFYVE17
NFATC1	ENSG00000088448	ANKRD10	-
NFATC1	ENSG00000089163	SIRT4	SIR2L4
NFATC1	ENSG00000089327	FXYD5	DYSAD,HSPC113,IWU1,KCT1,OIT2,PRO6241,RIC
NFATC1	ENSG00000094804	CDC6	CDC18L,HsCDC18,HsCDC6,MGORS5
NFATC1	ENSG00000095951	HIVEP1	CIRIP,CRYBP1,GAAP,MBP-1,PRDII-BF1,Schnurri-1,ZAS1,ZNF40,ZNF40A
NFATC1	ENSG00000099622	CIRBP	CIRP
NFATC1	ENSG00000100023	PPIL2	CYC4,CYP60,Cyp-60,UBOX7,hCyP-60
NFATC1	ENSG00000100097	LGALS1	GAL1,GBP
NFATC1	ENSG00000100227	POLDIP3	PDIP46,SKAR
NFATC1	ENSG00000100354	TNRC6B	-
