TF_name	target_id	target_name	target_synonyms
GLIS1	ENSG00000019144	PHLDB1	hsa-mir-6716
GLIS1	ENSG00000092148	HECTD1	EULIR
GLIS1	ENSG00000096092	TMEM14A	C6orf73,PTD011
GLIS1	ENSG00000102781	KATNAL1	-
GLIS1	ENSG00000104320	NBN	AT-V1,AT-V2,ATV,NBS,NBS1,P95
GLIS1	ENSG00000105849	TWISTNB	-
GLIS1	ENSG00000106123	EPHB6	HEP
GLIS1	ENSG00000107282	APBA1	D9S411E,LIN10,MINT1,X11,X11A,X11ALPHA
GLIS1	ENSG00000108602	ALDH3A1	ALDH3,ALDHIII
GLIS1	ENSG00000109323	MANBA	MANB1
GLIS1	ENSG00000116641	DOCK7	EIEE23,ZIR2
GLIS1	ENSG00000117242	PINK1-AS	NAPINK1,PINK1-AS1,PINK1AS
GLIS1	ENSG00000117245	KIF17	KIF17B,KIF3X,KLP-2,OSM-3
GLIS1	ENSG00000120885	CLU	hsa-mir-6843
GLIS1	ENSG00000125266	EFNB2	EPLG5,HTKL,Htk-L,LERK5
GLIS1	ENSG00000134321	RSAD2	2510004L01Rik,cig33,cig5,vig1
GLIS1	ENSG00000134326	CMPK2	NDK,TMPK2,TYKi,UMP-CMPK2
GLIS1	ENSG00000137880	GCHFR	GFRP,HsT16933,P35
GLIS1	ENSG00000151150	ANK3	ANKYRIN-G,MRT37
GLIS1	ENSG00000155957	TMBIM4	-
GLIS1	ENSG00000158528	PPP1R9A	NRB1,NRBI,Neurabin-I
GLIS1	ENSG00000159216	RUNX1	-
GLIS1	ENSG00000160293	VAV2	VAV-2
GLIS1	ENSG00000164211	STARD4	-
GLIS1	ENSG00000166946	CCNDBP1	DIP1,GCIP,HHM
GLIS1	ENSG00000166974	MAPRE2	CSCSC2,EB1,EB2,RP1
GLIS1	ENSG00000172139	SLC9C1	NHE,NHE-10,SLC9A10,sperm-NHE
GLIS1	ENSG00000173214	KIAA1919	KIAA1919,NaGLT1
GLIS1	ENSG00000177674	AGTRAP	ATRAP
