TF_name	target_id	target_name	target_synonyms
ESRRA	ENSG00000002834	LASP1	Lasp-1,MLN50
ESRRA	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
ESRRA	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
ESRRA	ENSG00000013306	SLC25A39	CGI-69,CGI69
ESRRA	ENSG00000015285	WAS	IMD2,SCNX,THC,THC1,WASP,WASPA
ESRRA	ENSG00000019144	PHLDB1	hsa-mir-6716
ESRRA	ENSG00000022976	ZNF839	C14orf131
ESRRA	ENSG00000028528	SNX1	HsT17379,VPS5
ESRRA	ENSG00000030110	BAK1	BAK,BAK-LIKE,BCL2L7,CDN1
ESRRA	ENSG00000042286	AIFM2	AMID,PRG3
ESRRA	ENSG00000049239	H6PD	CORTRD1,G6PDH,GDH
ESRRA	ENSG00000050130	JKAMP	C14orf100,CDA06,HSPC213,HSPC327,JAMP
ESRRA	ENSG00000051523	CYBA	p22-PHOX
ESRRA	ENSG00000054356	PTPRN	IA-2,IA-2/PTP,IA2,ICA512,R-PTP-N
ESRRA	ENSG00000055483	USP36	DUB1
ESRRA	ENSG00000062485	CS	-
ESRRA	ENSG00000068831	RASGRP2	CALDAG-GEFI,CDC25L
ESRRA	ENSG00000068976	PYGM	-
ESRRA	ENSG00000069399	BCL3	hsa-mir-8085
ESRRA	ENSG00000072736	NFATC3	NFAT4,NFATX
ESRRA	ENSG00000074800	ENO1	ENO1L1,HEL-S-17,MPB1,NNE,PPH
ESRRA	ENSG00000075399	VPS9D1	ATP-BL,C16orf7
ESRRA	ENSG00000076108	BAZ2A	TIP5,WALp3
ESRRA	ENSG00000077312	SNRPA	Mud1,U1-A,U1A
ESRRA	ENSG00000078804	TP53INP2	C20orf110,DOR,PIG-U,PINH,dJ1181N3.1
ESRRA	ENSG00000080823	MOK	RAGE,RAGE-1,RAGE1,STK30
ESRRA	ENSG00000080845	DLGAP4	DAP-4,DAP4,DLP4,SAPAP-4,SAPAP4
ESRRA	ENSG00000081377	CDC14B	CDC14B3,Cdc14B1,Cdc14B2,hCDC14B
ESRRA	ENSG00000082458	DLG3	MRX,MRX90,NEDLG,PPP1R82,SAP102,XLMR
ESRRA	ENSG00000083807	SLC27A5	ACSB,ACSVL6,BACS,BAL,FACVL3,FATP-5,FATP5,VLACSR,VLCS-H2,VLCSH2
ESRRA	ENSG00000085998	POMGNT1	GNTI.2,GnT I.2,LGMD2O,MEB,MGAT1.2,RP76,gnT-I.2
ESRRA	ENSG00000087338	GMCL1	BTBD13,GCL,GCL1,SPATA29
ESRRA	ENSG00000088256	GNA11	FBH,FBH2,FHH2,GNA-11,HHC2,HYPOC2
ESRRA	ENSG00000090020	SLC9A1	APNH,LIKNS,NHE-1,NHE1,PPP1R143
ESRRA	ENSG00000092010	PSME1	HEL-S-129m,IFI5111,PA28A,PA28alpha,REGalpha
ESRRA	ENSG00000093217	XYLB	-
ESRRA	ENSG00000096060	FKBP5	AIG6,FKBP51,FKBP54,P54,PPIase,Ptg-10
ESRRA	ENSG00000096088	PGC	PEPC,PGII
ESRRA	ENSG00000099308	MAST3	-
ESRRA	ENSG00000099365	STX1B	GEFSP9,STX1B1,STX1B2
ESRRA	ENSG00000099381	SETD1A	KMT2F,Set1,Set1A
ESRRA	ENSG00000099617	EFNA2	ELF-1,EPLG6,HEK7-L,LERK-6,LERK6
ESRRA	ENSG00000099622	CIRBP	CIRP
ESRRA	ENSG00000099624	ATP5D	-
ESRRA	ENSG00000099625	C19orf26	BARP,C19orf26,DOS
ESRRA	ENSG00000099795	NDUFB7	B18,CI-B18
ESRRA	ENSG00000100058	CRYBB2P1	CRYB2B
ESRRA	ENSG00000100068	LRP5L	-
ESRRA	ENSG00000100079	LGALS2	HL14
ESRRA	ENSG00000100150	DEPDC5	DEP.5,FFEVF,FFEVF1
ESRRA	ENSG00000100227	POLDIP3	PDIP46,SKAR
ESRRA	ENSG00000100307	CBX7	-
ESRRA	ENSG00000100410	PHF5A	INI,Rds3,SAP14b,SF3B7,SF3b14b,bK223H9.2
ESRRA	ENSG00000100412	ACO2	ACONM,HEL-S-284,ICRD,OCA8,OPA9
ESRRA	ENSG00000100445	SDR39U1	C14orf124,HCDI
ESRRA	ENSG00000100644	HIF1A	HIF-1-alpha,HIF-1A,HIF-1alpha,HIF1,HIF1-ALPHA,MOP1,PASD8,bHLHe78
ESRRA	ENSG00000100884	CPNE6	-
ESRRA	ENSG00000100889	PCK2	PEPCK,PEPCK-M,PEPCK2
ESRRA	ENSG00000100897	DCAF11	GL014,PRO2389,WDR23
ESRRA	ENSG00000101084	C20orf24	PNAS-11,RIP5
ESRRA	ENSG00000101213	PTK6	BRK
ESRRA	ENSG00000101255	TRIB3	C20orf97,NIPK,SINK,SKIP3,TRB3
ESRRA	ENSG00000101367	MAPRE1	EB1
ESRRA	ENSG00000102575	ACP5	HPAP,TRACP5a,TRACP5b,TRAP,TrATPase
ESRRA	ENSG00000102858	MGRN1	RNF156
ESRRA	ENSG00000103043	VAC14	ArPIKfyve,SNDC,TAX1BP2,TRX
ESRRA	ENSG00000103381	CPPED1	CSTP1
ESRRA	ENSG00000103426	CORO7-PAM16	-
ESRRA	ENSG00000104356	POP1	-
ESRRA	ENSG00000104883	PEX11G	-
ESRRA	ENSG00000104964	AES	AES-1,AES-2,ESP1,GRG,GRG5,Grg-5,TLE5
ESRRA	ENSG00000105085	MED26	CRSP7,CRSP70
ESRRA	ENSG00000105173	CCNE1	CCNE,pCCNE1
ESRRA	ENSG00000105327	BBC3	mir-3191
ESRRA	ENSG00000105355	PLIN3	M6PRBP1,PP17,TIP47
ESRRA	ENSG00000105650	PDE4C	DPDE1,PDE21
ESRRA	ENSG00000105700	KXD1	BORCS4,C19orf50,KXDL,MST096,MSTP096
ESRRA	ENSG00000105953	OGDH	AKGDH,E1k,OGDC
ESRRA	ENSG00000106608	URGCP	URG4
ESRRA	ENSG00000107771	CCSER2	FAM190B,Gcap14,KIAA1128,bA486O22.1
ESRRA	ENSG00000108021	FAM208B	C10orf18,bA318E3.2
ESRRA	ENSG00000108474	PIGL	CHIME
ESRRA	ENSG00000108669	CYTH1	B2-1,CYTOHESIN-1,D17S811E,PSCD1,SEC7
ESRRA	ENSG00000109919	MTCH2	HSPC032,MIMP,SLC25A50
ESRRA	ENSG00000110076	NRXN2	-
ESRRA	ENSG00000110721	CHKA	CHK,CK,CKI,EK
ESRRA	ENSG00000110955	ATP5B	ATPMB,ATPSB,HEL-S-271
ESRRA	ENSG00000111203	ITFG2	-
ESRRA	ENSG00000111737	RAB35	H-ray,RAB1C,RAY
ESRRA	ENSG00000112308	C6orf62	Nbla00237,XTP12,dJ30M3.2
ESRRA	ENSG00000112530	PACRG	GLUP,HAK005771,PARK2CRG
ESRRA	ENSG00000113712	CSNK1A1	CK1,CK1a,CKIa,HEL-S-77p,HLCDGP1,PRO2975
ESRRA	ENSG00000115738	ID2	GIG8,ID2A,ID2H,bHLHb26
ESRRA	ENSG00000116350	SRSF4	SFRS4,SRP75
ESRRA	ENSG00000116478	HDAC1	GON-10,HD1,RPD3,RPD3L1
ESRRA	ENSG00000116717	GADD45A	DDIT1,GADD45
ESRRA	ENSG00000117385	LEPRE1	GROS1,LEPRE1,OI8
ESRRA	ENSG00000117399	CDC20	CDC20A,bA276H19.3,p55CDC
ESRRA	ENSG00000117472	TSPAN1	NET1,TM4C,TM4SF
ESRRA	ENSG00000118960	HS1BP3	ETM2,HS1-BP3
ESRRA	ENSG00000119335	SET	2PP2A,I2PP2A,IGAAD,IPP2A2,PHAPII,TAF-I,TAF-IBETA
ESRRA	ENSG00000119686	FLVCR2	C14orf58,CCT,EPV,FLVCRL14q,MFSD7C,PVHH
ESRRA	ENSG00000119772	DNMT3A	DNMT3A2,M.HsaIIIA,TBRS
ESRRA	ENSG00000120889	TNFRSF10B	CD262,DR5,KILLER,KILLER/DR5,TRAIL-R2,TRAILR2,TRICK2,TRICK2A,TRICK2B,TRICKB,ZTNFR9
ESRRA	ENSG00000120913	PDLIM2	MYSTIQUE,SLIM
ESRRA	ENSG00000120992	LYPLA1	APT-1,APT1,LPL-I,LPL1,hAPT1
ESRRA	ENSG00000121057	AKAP1	AKAP,AKAP121,AKAP149,AKAP84,D-AKAP1,PPP1R43,PRKA1,SAKAP84,TDRD17
ESRRA	ENSG00000121774	KHDRBS1	Sam68,p62,p68
ESRRA	ENSG00000121957	GPSM2	CMCS,DFNB82,LGN,PINS
ESRRA	ENSG00000122359	ANXA11	ANX11,CAP50
ESRRA	ENSG00000124208	TMEM189-UBE2V1	CROC-1B,CROC1B,KUA-UEV
ESRRA	ENSG00000124523	SIRT5	SIR2L5
ESRRA	ENSG00000124608	AARS2	AARSL,COXPD8,LKENP,MT-ALARS,MTALARS
ESRRA	ENSG00000124788	ATXN1	ATX1,D6S504E,SCA1
ESRRA	ENSG00000125166	GOT2	KAT4,KATIV,KYAT4,mitAAT
ESRRA	ENSG00000125454	SLC25A19	DNC,MCPHA,MUP1,THMD3,THMD4,TPC
ESRRA	ENSG00000125508	SRMS	C20orf148,PTK70,SRM,dJ697K14.1
ESRRA	ENSG00000125531	C20orf195	C20orf195
ESRRA	ENSG00000125741	OPA3	MGA3
ESRRA	ENSG00000125746	EML2	ELP70,EMAP-2,EMAP2
ESRRA	ENSG00000125775	SDCBP2	SITAC,SITAC18,ST-2
ESRRA	ENSG00000125841	NRSN2	C20orf98,dJ1103G7.6
ESRRA	ENSG00000125863	MKKS	BBS6,HMCS,KMS,MKS
ESRRA	ENSG00000126214	KLC1	KLC,KNS2,KNS2A
ESRRA	ENSG00000126391	FRMD8	FKSG44
ESRRA	ENSG00000126581	BECN1	ATG6,VPS30,beclin1
ESRRA	ENSG00000126790	L3HYPDH	C14orf149
ESRRA	ENSG00000127054	CPSF3L	hsa-mir-6727
ESRRA	ENSG00000127220	ABHD8	-
ESRRA	ENSG00000127554	GFER	ALR,ERV1,HERV1,HPO,HPO1,HPO2,HSS
ESRRA	ENSG00000127824	TUBA4A	ALS22,H2-ALPHA,TUBA1
ESRRA	ENSG00000128283	CDC42EP1	BORG5,CEP1,MSE55
ESRRA	ENSG00000129535	NRL	D14S46E,NRL-MAF,RP27
ESRRA	ENSG00000130159	ECSIT	SITPEC
ESRRA	ENSG00000130202	PVRL2	CD112,HVEB,PRR2,PVRL2,PVRR2
ESRRA	ENSG00000130203	APOE	AD2,APO-E,ApoE4,LDLCQ5,LPG
ESRRA	ENSG00000130204	TOMM40	C19orf1,D19S1177E,PER-EC1,PEREC1,TOM40
ESRRA	ENSG00000130208	APOC1	Apo-CI,ApoC-I,apo-CIB,apoC-IB
ESRRA	ENSG00000130299	GTPBP3	COXPD23,GTPBG3,MSS1,MTGP1,THDF1
ESRRA	ENSG00000130312	MRPL34	L34mt
ESRRA	ENSG00000130349	C6orf203	HSPC230,PRED31
ESRRA	ENSG00000130560	UBAC1	GBDR1,KPC2,UBADC1
ESRRA	ENSG00000130702	LAMA5	-
ESRRA	ENSG00000130734	ATG4D	APG4-D,APG4D,AUTL4
ESRRA	ENSG00000131051	RBM39	CAPER,CAPERalpha,FSAP59,HCC1,RNPC2
ESRRA	ENSG00000131069	ACSS2	ACAS2,ACECS,ACS,ACSA,dJ1161H23.1
ESRRA	ENSG00000131236	CAP1	CAP,CAP1-PEN
ESRRA	ENSG00000131467	PSME3	HEL-S-283,Ki,PA28-gamma,PA28G,PA28gamma,REG-GAMMA
ESRRA	ENSG00000131504	DIAPH1	DFNA1,DIA1,DRF1,LFHL1,SCBMS,hDIA1
ESRRA	ENSG00000132016	C19orf57	-
ESRRA	ENSG00000132024	CC2D1A	FREUD-1,Freud-1/Aki1,MRT3
ESRRA	ENSG00000132361	CLUH	CLU1,KIAA0664
ESRRA	ENSG00000132386	SERPINF1	EPC-1,OI12,OI6,PEDF,PIG35
ESRRA	ENSG00000132471	WBP2	GRAMD6,WBP-2
ESRRA	ENSG00000132481	TRIM47	GOA,RNF100
ESRRA	ENSG00000132541	HRSP12	HRSP12,P14.5,PSP,UK114
ESRRA	ENSG00000132819	RBM38	HSRNASEB,RNPC1,SEB4B,SEB4D,dJ800J21.2
ESRRA	ENSG00000133943	C14orf159	-
ESRRA	ENSG00000134056	MRPS36	DC47,MRP-S36
ESRRA	ENSG00000134245	WNT2B	WNT13
ESRRA	ENSG00000134248	LAMTOR5	HBXIP,XIP
ESRRA	ENSG00000134285	FKBP11	FKBP19
ESRRA	ENSG00000135469	COQ10A	-
ESRRA	ENSG00000135631	RAB11FIP5	GAF1,RIP11,pp75
ESRRA	ENSG00000135956	TMEM127	-
ESRRA	ENSG00000136807	CDK9	BMND15,MIRN2861
ESRRA	ENSG00000136861	CDK5RAP2	C48,Cep215,MCPH3
ESRRA	ENSG00000137343	ATAT1	C6orf134,MEC17,Nbla00487,TAT,alpha-TAT,alpha-TAT1
ESRRA	ENSG00000139192	TAPBPL	TAPBP-R,TAPBPR
ESRRA	ENSG00000139914	FITM1	FIT1
ESRRA	ENSG00000140650	PMM2	CDG1,CDG1a,CDGS,PMI,PMI1,PMM 2
ESRRA	ENSG00000140986	RPL3L	-
ESRRA	ENSG00000140990	NDUFB10	PDSW
ESRRA	ENSG00000140992	PDPK1	PDK1,PDPK2,PDPK2P,PRO0461
ESRRA	ENSG00000141295	SCRN2	Ses2
ESRRA	ENSG00000141298	SSH2	SSH-2,SSH-2L
ESRRA	ENSG00000141526	SLC16A3	hsa-mir-6787
ESRRA	ENSG00000141551	CSNK1D	ASPS,CKIdelta,FASPS2,HCKID
ESRRA	ENSG00000141568	FOXK2	ILF,ILF-1,ILF1
ESRRA	ENSG00000141569	TRIM65	4732463G12Rik
ESRRA	ENSG00000141736	ERBB2	CD340,HER-2,HER-2/neu,HER2,MLN 19,NEU,NGL,TKR1
ESRRA	ENSG00000141738	GRB7	-
ESRRA	ENSG00000141741	MIEN1	C17orf37,C35,ORB3,RDX12,XTP4
ESRRA	ENSG00000141854	MIR1199	hsa-mir-1199
ESRRA	ENSG00000141905	NFIC	CTF,CTF5,NF-I,NFI
ESRRA	ENSG00000141979	CTD-3222D19.2	-
ESRRA	ENSG00000142197	DOPEY2	21orf5,C21orf5
ESRRA	ENSG00000142621	FHAD1	-
ESRRA	ENSG00000143079	CTTNBP2NL	-
ESRRA	ENSG00000144028	SNRNP200	ASCC3L1,BRR2,HELIC2,RP33,U5-200KD
ESRRA	ENSG00000144040	SFXN5	BBG-TCC
ESRRA	ENSG00000144136	SLC20A1	GLVR1,Glvr-1,PIT1,PiT-1
ESRRA	ENSG00000144589	STK11IP	LIP1,LKB1IP,STK11IP1
ESRRA	ENSG00000148335	NTMT1	AD-003,C9orf32,HOMT1A,METTL11A,NRMT,NRMT1,NTM1A
ESRRA	ENSG00000148660	CAMK2G	CAMK,CAMK-II,CAMKG
ESRRA	ENSG00000149346	SLX4IP	C20orf94,bA204H22.1,bA254M13.1,dJ1099D15.3
ESRRA	ENSG00000149646	CNBD2	C20orf152,CNMPD1
ESRRA	ENSG00000149679	CABLES2	C20orf150,dJ908M14.2,ik3-2
ESRRA	ENSG00000149927	DOC2A	Doc2
ESRRA	ENSG00000150347	ARID5B	DESRT,MRF-2,MRF2
ESRRA	ENSG00000153443	UBALD1	FAM100A,PP11303
ESRRA	ENSG00000153815	CMIP	TCMIP
ESRRA	ENSG00000155970	MICU3	EFHA2
ESRRA	ENSG00000156170	NDUFAF6	C8orf38
ESRRA	ENSG00000156521	TYSND1	NET41
ESRRA	ENSG00000157450	RNF111	ARK
ESRRA	ENSG00000157593	SLC35B2	mir-4647
ESRRA	ENSG00000157823	AP3S2	AP3S3,sigma3b
ESRRA	ENSG00000158717	RNF166	-
ESRRA	ENSG00000158792	SPATA2L	C16orf76,tamo
ESRRA	ENSG00000158805	ZNF276	CENP-Z,CENPZ,ZADT,ZFP276,ZNF477
ESRRA	ENSG00000159199	ATP5G1	ATP5A,ATP5G
ESRRA	ENSG00000160113	NR2F6	EAR-2,EAR2,ERBAL2
ESRRA	ENSG00000160678	S100A1	S100,S100-alpha,S100A
ESRRA	ENSG00000160679	CHTOP	C1orf77,FL-SRAG,FOP,SRAG,SRAG-3,SRAG-5,pp7704
ESRRA	ENSG00000160685	ZBTB7B	CKROX,THPOK,ZBTB15,ZFP-67,ZFP67,ZNF857B,c-KROX,hcKROX
ESRRA	ENSG00000160714	UBE2Q1	GTAP,NICE-5,PRO3094,UBE2Q
ESRRA	ENSG00000160963	COL26A1	EMI6,EMID2,EMU2,SH2B
ESRRA	ENSG00000161267	BDH1	BDH,SDR9C1
ESRRA	ENSG00000161395	PGAP3	AGLA546,CAB2,PERLD1,PP1498,hCOS16
ESRRA	ENSG00000162241	SLC25A45	-
ESRRA	ENSG00000162337	LRP5	BMND1,EVR1,EVR4,HBM,LR3,LRP-5,LRP7,OPPG,OPS,OPTA1,VBCH2
ESRRA	ENSG00000162542	TMCO4	-
ESRRA	ENSG00000162572	SCNN1D	ENaCd,ENaCdelta,SCNED,dNaCh
ESRRA	ENSG00000162641	AKNAD1	C1orf62
ESRRA	ENSG00000163714	U2SURP	SR140,fSAPa
ESRRA	ENSG00000163866	SMIM12	C1orf212
ESRRA	ENSG00000163931	TKT	HEL-S-48,HEL107,SDDHD,TK,TKT1
ESRRA	ENSG00000164007	CLDN19	HOMG5
