TF_name	target_id	target_name	target_synonyms
ELK1	ENSG00000002330	BAD	BBC2,BCL2L8
ELK1	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
ELK1	ENSG00000005238	FAM214B	KIAA1539
ELK1	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
ELK1	ENSG00000006007	GDE1	363E6.2,MIR16
ELK1	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
ELK1	ENSG00000007402	CACNA2D2	CACNA2D
ELK1	ENSG00000008300	CELSR3	-
ELK1	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
ELK1	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
ELK1	ENSG00000012171	SEMA3B	hsa-mir-6872
ELK1	ENSG00000013523	ANGEL1	Ccr4e,KIAA0759
ELK1	ENSG00000013561	RNF14	ARA54,HFB30,HRIHFB2038,TRIAD2
ELK1	ENSG00000021355	SERPINB1	EI,ELANH2,HEL-S-27,HEL57,LEI,M/NEI,MNEI,PI-2,PI2
ELK1	ENSG00000022567	SLC45A4	-
ELK1	ENSG00000023191	RNH1	RAI,RNH
ELK1	ENSG00000025434	NR1H3	LXR-a,LXRA,RLD-1
ELK1	ENSG00000025770	NCAPH2	CAPH2
ELK1	ENSG00000032219	ARID4A	RBBP-1,RBBP1,RBP-1,RBP1
ELK1	ENSG00000033867	SLC4A7	NBC2,NBC3,NBCN1,SBC2,SLC4A6
ELK1	ENSG00000034713	GABARAPL2	ATG8,ATG8C,GATE-16,GATE16,GEF-2,GEF2
ELK1	ENSG00000035403	VCL	CMD1W,CMH15,HEL114,MV,MVCL
ELK1	ENSG00000035862	TIMP2	CSC-21K,DDC8
ELK1	ENSG00000050405	LIMA1	EPLIN,SREBP3
ELK1	ENSG00000052749	RRP12	KIAA0690
ELK1	ENSG00000054356	PTPRN	IA-2,IA-2/PTP,IA2,ICA512,R-PTP-N
ELK1	ENSG00000054611	TBC1D22A	C22orf4,HSC79E021
ELK1	ENSG00000055483	USP36	DUB1
ELK1	ENSG00000064489	MEF2BNB-MEF2B	LOC729991-MEF2B,MEF2B,MEF2BNB-MEF2B
ELK1	ENSG00000064490	RFXANK	ANKRA1,BLS,F14150_1,RFX-B
ELK1	ENSG00000064932	SBNO2	KIAA0963,SNO,STNO
ELK1	ENSG00000065054	SLC9A3R2	E3KARP,NHE3RF2,NHERF-2,NHERF2,OCTS2,SIP-1,SIP1,TKA-1
ELK1	ENSG00000065057	NTHL1	FAP3,NTH1,OCTS3,hNTH1
ELK1	ENSG00000065135	GNAI3	87U6,ARCND1
ELK1	ENSG00000067191	CACNB1	CAB1,CACNLB1,CCHLB1
ELK1	ENSG00000067221	STOML1	SLP-1,STORP,hUNC-24
ELK1	ENSG00000067596	DHX8	DDX8,HRH1,PRP22,PRPF22
ELK1	ENSG00000068745	IP6K2	IHPK2,PIUS
ELK1	ENSG00000068784	SRBD1	-
ELK1	ENSG00000070423	RNF126	-
