TF_name	target_id	target_name	target_synonyms
GTF2I	ENSG00000000938	FGR	SRC2,c-fgr,c-src2,p55-Fgr,p55c-fgr,p58-Fgr,p58c-fgr
GTF2I	ENSG00000002330	BAD	BBC2,BCL2L8
GTF2I	ENSG00000004455	AK2	ADK2
GTF2I	ENSG00000005243	COPZ2	zeta2-COP
GTF2I	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
GTF2I	ENSG00000006007	GDE1	363E6.2,MIR16
GTF2I	ENSG00000006015	C19orf60	-
GTF2I	ENSG00000006016	CRLF1	CISS,CISS1,CLF,CLF-1,NR6,zcytor5
GTF2I	ENSG00000006025	OSBPL7	ORP7
GTF2I	ENSG00000006118	TMEM132A	GBP,HSPA5BP1
GTF2I	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
GTF2I	ENSG00000006534	ALDH3B1	ALDH4,ALDH7
GTF2I	ENSG00000006638	TBXA2R	BDPLT13,TXA2-R
GTF2I	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
GTF2I	ENSG00000006712	PAF1	F23149_1,PD2
GTF2I	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
GTF2I	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
GTF2I	ENSG00000007237	GAS7	MLL/GAS7
GTF2I	ENSG00000007264	MATK	CHK,CTK,HHYLTK,HYL,HYLTK,Lsk
GTF2I	ENSG00000007384	RHBDF1	C16orf8,Dist1,EGFR-RS,gene-89,gene-90,hDist1
GTF2I	ENSG00000007968	E2F2	E2F-2
GTF2I	ENSG00000008226	DLEC1	CFAP81,DLC-1,DLC1,F56
GTF2I	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
GTF2I	ENSG00000008516	MMP25	MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6
GTF2I	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
GTF2I	ENSG00000010256	UQCRC1	D3S3191,QCR1,UQCR1
GTF2I	ENSG00000010282	HHATL	C3orf3,GUP1,MBOAT3,MSTP002,OACT3
GTF2I	ENSG00000011083	SLC6A7	PROT
GTF2I	ENSG00000011132	APBA3	MGC:15815,X11L2,mint3
GTF2I	ENSG00000011426	ANLN	FSGS8,Scraps,scra
GTF2I	ENSG00000011523	CEP68	KIAA0582
GTF2I	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
GTF2I	ENSG00000012660	ELOVL5	HELO1,SCA38,dJ483K16.1
GTF2I	ENSG00000013725	CD6	TP120
GTF2I	ENSG00000018280	SLC11A1	LSH,NRAMP,NRAMP1
