TF_name	target_id	target_name	target_synonyms
HSF1	ENSG00000092531	SNAP23	HsT17016,SNAP-23,SNAP23A,SNAP23B
HSF1	ENSG00000106211	HSPB1	CMT2F,HEL-S-102,HMN2B,HS.76067,HSP27,HSP28,Hsp25,SRP27
HSF1	ENSG00000108773	KAT2A	GCN5,GCN5L2,PCAF-b,hGCN5
HSF1	ENSG00000120885	CLU	hsa-mir-6843
HSF1	ENSG00000130513	GDF15	GDF-15,MIC-1,MIC1,NAG-1,PDF,PLAB,PTGFB
HSF1	ENSG00000130520	LSM4	GRP,YER112W
HSF1	ENSG00000143850	PLEKHA6	PEPP-3,PEPP3
HSF1	ENSG00000171823	FBXL14	Fbl14
HSF1	ENSG00000197580	BCO2	B-DIOX-II,BCDO2
HSF1	ENSG00000239821	RN7SL513P	-
HSF1	ENSG00000241464	RPL39P38	-
HSF1	ENSG00000251562	MALAT1	-
HSF1	ENSG00000255239	AP002954.6	-
HSF1	ENSG00000260325	HSPB9	CT51
HSF1	ENSG00000270117	AP000769.7	-
HSF1	ENSG00000270526	SNRPGP19	-
HSF1	ENSG00000273705	MIR6843	-
HSF1	ENSG00000274072	mascRNA-menRNA	-
HSF1	ENSG00000278217	MALAT1	-
HSF1	ENSG00000279243	CMB9-22P13.2	-
HSF1	ENSG00000279576	MALAT1;	-
HSF1	ENSG00000116161	CACYBP	GIG5,PNAS-107,S100A6BP,SIP
HSF1	ENSG00000184716	SERINC4	-
HSF1	ENSG00000277599	NEAT1_3	-
HSF1	ENSG00000082898	XPO1	CRM1,emb,exp1
HSF1	ENSG00000272657	AP000320.7	-
HSF1	ENSG00000004478	FKBP4	FKBP51,FKBP52,FKBP59,HBI,Hsp56,PPIase,p52
HSF1	ENSG00000261459	ZNF747	-
HSF1	ENSG00000135018	UBQLN1	DA41,DSK2,PLIC-1,UBQN,XDRP1
HSF1	ENSG00000123562	MORF4L2	MORFL2,MRGX
HSF1	ENSG00000214226	C17orf67	-
HSF1	ENSG00000063177	RPL18	L18
HSF1	ENSG00000263749	OOSP1P2	-
HSF1	ENSG00000198918	RPL39	L39,RPL39P42,RPL39_23_1806
HSF1	ENSG00000141665	FBXO15	FBX15
HSF1	ENSG00000112282	MED23	ARC130,CRSP130,CRSP133,CRSP3,DRIP130,MRT18,SUR-2,SUR2
HSF1	ENSG00000111817	DSE	-
HSF1	ENSG00000153944	MSI2	MSI2H
HSF1	ENSG00000167476	JSRP1	JP-45,JP45
HSF1	ENSG00000278050	NEAT1_2	-
HSF1	ENSG00000237054	PRMT5-AS1	-
HSF1	ENSG00000083168	KAT6A	MOZ,MRD32,MYST-3,MYST3,RUNXBP2,ZC2HC6A,ZNF220
HSF1	ENSG00000184743	ATL3	HSN1F
HSF1	ENSG00000163467	TSACC	C1orf182,SIP,SSTK-IP
