TF_name	target_id	target_name	target_synonyms
AR	ENSG00000004799	PDK4	-
AR	ENSG00000056558	TRAF1	EBI6,MGC:10353
AR	ENSG00000062716	VMP1	MIRN21,hsa-mir-21,miR-21,miRNA21
AR	ENSG00000066933	MYO9A	-
AR	ENSG00000067082	KLF6	BCD1,CBA1,COPEB,CPBP,GBF,PAC1,ST12,ZF9
AR	ENSG00000067225	PKM	CTHBP,HEL-S-30,OIP3,PK3,PKM2,TCB,THBP1
AR	ENSG00000069956	MAPK6	ERK3,HsT17250,PRKM6,p97MAPK
AR	ENSG00000085117	CD82	4F9,C33,GR15,IA4,KAI1,R2,SAR2,ST6,TSPAN27
AR	ENSG00000087470	DNM1L	DLP1,DRP1,DVLP,DYMPLE,EMPF,EMPF1,HDYNIV
AR	ENSG00000095261	PSMD5	S5B
AR	ENSG00000096060	FKBP5	AIG6,FKBP51,FKBP54,P54,PPIase,Ptg-10
AR	ENSG00000097021	ACOT7	ACH1,ACT,BACH,CTE-II,LACH,LACH1,hBACH
AR	ENSG00000100354	TNRC6B	-
AR	ENSG00000100906	NFKBIA	IKBA,MAD-3,NFKBI
AR	ENSG00000101417	PXMP4	PMP24
AR	ENSG00000107551	RASSF4	AD037
AR	ENSG00000108423	TUBD1	TUBD
AR	ENSG00000113384	GOLPH3	GOPP1,GPP34,MIDAS,Vps74
AR	ENSG00000114861	FOXP1	12CC4,HSPC215,MFH,QRF1,hFKH1B
AR	ENSG00000116128	BCL9	LGS
AR	ENSG00000116237	ICMT	HSTE14,MST098,MSTP098,PCCMT,PCMT,PPMT
AR	ENSG00000116668	SWT1	C1orf26,HsSwt1
AR	ENSG00000117133	RPF1	BXDC5
AR	ENSG00000118507	AKAP7	AKAP15,AKAP18
AR	ENSG00000119403	PHF19	MTF2L1,PCL3,TDRD19B
AR	ENSG00000121486	TRMT1L	C1orf25,MST070,MSTP070,TRM1L,bG120K12.3
AR	ENSG00000131061	ZNF341	-
AR	ENSG00000131871	VIMP	AD-015,ADO15,SBBI8,SELS,SEPS1,VIMP
AR	ENSG00000131873	CHSY1	CHSY,CSS1,ChSy-1,TPBS
AR	ENSG00000131876	SNRPA1	Lea1
AR	ENSG00000136478	TEX2	HT008,TMEM96
AR	ENSG00000137976	DNASE2B	DLAD
AR	ENSG00000138802	SEC24B	SEC24
AR	ENSG00000139132	FGD4	CMT4H,FRABP,ZFYVE6
AR	ENSG00000140350	ANP32A	C15orf1,HPPCn,I1PP2A,LANP,MAPM,PHAP1,PHAPI,PP32
AR	ENSG00000140479	PCSK6	PACE4,SPC4
AR	ENSG00000142733	MAP3K6	ASK2,MAPKKK6,MEKK6
AR	ENSG00000142748	FCN3	FCNH,HAKA1
AR	ENSG00000142765	SYTL1	JFC1,SLP1
