TF_name	target_id	target_name	target_synonyms
ASCL2	ENSG00000002330	BAD	BBC2,BCL2L8
ASCL2	ENSG00000004139	SARM1	MyD88-5,SAMD2,SARM
ASCL2	ENSG00000004660	CAMKK1	CAMKKA
ASCL2	ENSG00000005483	KMT2E	HDCMC04P,MLL5,NKp44L
ASCL2	ENSG00000006042	TMEM98	TADA1
ASCL2	ENSG00000006451	RALA	RAL
ASCL2	ENSG00000006756	ARSD	ASD
ASCL2	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
ASCL2	ENSG00000007392	LUC7L	LUC7B1,Luc7,SR+89,hLuc7B1
ASCL2	ENSG00000008130	NADK	dJ283E3.1
ASCL2	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
ASCL2	ENSG00000008405	CRY1	PHLL1
ASCL2	ENSG00000008441	NFIX	CTF,MRSHSS,NF-I/X,NF1-X,NF1A,SOTOS2
ASCL2	ENSG00000008710	PKD1	MIR6511B-1,hsa-mir-6511b-1
ASCL2	ENSG00000008988	RPS20	S20
ASCL2	ENSG00000010072	SPRTN	C1orf124,DVC1,PRO4323,spartan
ASCL2	ENSG00000010270	STARD3NL	MENTHO
ASCL2	ENSG00000011376	LARS2	HLASA,LEURS,PRLTS4,mtLeuRS
ASCL2	ENSG00000011454	RABGAP1	GAPCENA,TBC1D11
ASCL2	ENSG00000011478	QPCTL	gQC
ASCL2	ENSG00000012048	BRCA1	BRCAI,BRCC1,BROVCA1,FANCS,IRIS,PNCA4,PPP1R53,PSCP,RNF53
ASCL2	ENSG00000012660	ELOVL5	HELO1,SCA38,dJ483K16.1
ASCL2	ENSG00000012983	MAP4K5	GCKR,KHS,KHS1,MAPKKKK5
ASCL2	ENSG00000013275	PSMC4	MIP224,RPT3,S6,TBP-7,TBP7
ASCL2	ENSG00000015532	XYLT2	PXYLT2,SOS,XT-II,XT2,xylT-II
ASCL2	ENSG00000018280	SLC11A1	LSH,NRAMP,NRAMP1
ASCL2	ENSG00000019144	PHLDB1	hsa-mir-6716
ASCL2	ENSG00000023171	GRAMD1B	-
ASCL2	ENSG00000024862	CCDC28A	C6orf80,CCRL1AP
ASCL2	ENSG00000027075	PRKCH	PKC-L,PKCL,PRKCL,nPKC-eta
ASCL2	ENSG00000033867	SLC4A7	NBC2,NBC3,NBCN1,SBC2,SLC4A6
ASCL2	ENSG00000034677	RNF19A	RNF19
ASCL2	ENSG00000037241	RPL26L1	RPL26P1
ASCL2	ENSG00000041802	LSG1	-
ASCL2	ENSG00000042088	TDP1	-
ASCL2	ENSG00000044090	CUL7	3M1,CUL-7,KIAA0076,dJ20C7.5
ASCL2	ENSG00000044115	CTNNA1	CAP102,MDPT2
ASCL2	ENSG00000047249	ATP6V1H	CGI-11,MSTP042,NBP1,SFD,SFDalpha,SFDbeta,VMA13
ASCL2	ENSG00000047346	FAM214A	KIAA1370
ASCL2	ENSG00000047849	MAP4	-
ASCL2	ENSG00000049618	ARID1B	6A3-5,BAF250B,BRIGHT,CSS1,DAN15,ELD/OSA1,MRD12,OSA2,P250R
ASCL2	ENSG00000050405	LIMA1	EPLIN,SREBP3
ASCL2	ENSG00000052749	RRP12	KIAA0690
ASCL2	ENSG00000053438	NNAT	Peg5
ASCL2	ENSG00000054116	TRAPPC3	BET3
ASCL2	ENSG00000054267	ARID4B	BCAA,BRCAA1,RBBP1L1,RBP1L1,SAP180
ASCL2	ENSG00000054356	PTPRN	IA-2,IA-2/PTP,IA2,ICA512,R-PTP-N
ASCL2	ENSG00000056558	TRAF1	EBI6,MGC:10353
ASCL2	ENSG00000056586	RC3H2	MNAB,RNF164
ASCL2	ENSG00000058063	ATP11B	ATPIF,ATPIR
ASCL2	ENSG00000061938	TNK2	ACK,ACK-1,ACK1,p21cdc42Hs
ASCL2	ENSG00000062598	ELMO2	CED-12,CED12,Ced-12A,ELMO-2,VMPI
ASCL2	ENSG00000062716	VMP1	MIRN21,hsa-mir-21,miR-21,miRNA21
ASCL2	ENSG00000063177	RPL18	L18
