TF_name	target_id	target_name	target_synonyms
NKX2-1	ENSG00000001084	GCLC	GCL,GCS,GLCL,GLCLC
NKX2-1	ENSG00000001167	NFYA	CBF-A,CBF-B,HAP2,NF-YA
NKX2-1	ENSG00000001617	SEMA3F	SEMA-IV,SEMA4,SEMAK
NKX2-1	ENSG00000002330	BAD	BBC2,BCL2L8
NKX2-1	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
NKX2-1	ENSG00000003436	TFPI	EPI,LACI,TFI,TFPI1
NKX2-1	ENSG00000004487	KDM1A	AOF2,BHC110,CPRF,KDM1,LSD1
NKX2-1	ENSG00000005700	IBTK	BTBD26,BTKI
NKX2-1	ENSG00000005810	MYCBP2	Myc-bp2,PAM,Phr
NKX2-1	ENSG00000005882	PDK2	PDHK2,PDKII
NKX2-1	ENSG00000006042	TMEM98	TADA1
NKX2-1	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
NKX2-1	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
NKX2-1	ENSG00000006453	BAIAP2L1	IRTKS
NKX2-1	ENSG00000006468	ETV1	ER81
NKX2-1	ENSG00000006625	GGCT	C7orf24,CRF21,GCTG,GGC
NKX2-1	ENSG00000006652	IFRD1	PC4,TIS7
NKX2-1	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
NKX2-1	ENSG00000006712	PAF1	F23149_1,PD2
NKX2-1	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
NKX2-1	ENSG00000007384	RHBDF1	C16orf8,Dist1,EGFR-RS,gene-89,gene-90,hDist1
NKX2-1	ENSG00000007944	MYLIP	IDOL,MIR
NKX2-1	ENSG00000008294	SPAG9	CT89,HLC-6,HLC4,HLC6,JIP-4,JIP4,JLP,PHET,PIG6
NKX2-1	ENSG00000008300	CELSR3	-
NKX2-1	ENSG00000008323	PLEKHG6	MyoGEF
NKX2-1	ENSG00000008516	MMP25	MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6
NKX2-1	ENSG00000008853	RHOBTB2	DBC2
NKX2-1	ENSG00000010319	SEMA3G	sem2
NKX2-1	ENSG00000010322	NISCH	I-1,IR1,IRAS,hIRAS
NKX2-1	ENSG00000010327	STAB1	CLEVER-1,FEEL-1,FELE-1,FEX1,SCARH2,STAB-1
NKX2-1	ENSG00000011009	LYPLA2	APT-2,APT2,DJ886K2.4
NKX2-1	ENSG00000011052	NME2	NM23-LV,NMELV
NKX2-1	ENSG00000011295	TTC19	2010204O13Rik,MC3DN2
NKX2-1	ENSG00000011347	SYT7	IPCA-7,IPCA7,PCANAP7,SYT-VII,SYTVII
NKX2-1	ENSG00000011523	CEP68	KIAA0582
NKX2-1	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
NKX2-1	ENSG00000012983	MAP4K5	GCKR,KHS,KHS1,MAPKKKK5
NKX2-1	ENSG00000013364	MVP	LRP,VAULT1
NKX2-1	ENSG00000013588	GPRC5A	MIRN614,hsa-mir-614
NKX2-1	ENSG00000014216	CAPN1	CANP,CANP1,CANPL1,SPG76,muCANP,muCL
NKX2-1	ENSG00000014914	MTMR11	CRA
NKX2-1	ENSG00000015475	BID	FP497
NKX2-1	ENSG00000018408	WWTR1	TAZ
NKX2-1	ENSG00000020577	SAMD4A	SAMD4,SMAUG,SMAUG1,SMG,SMGA
NKX2-1	ENSG00000022976	ZNF839	C14orf131
NKX2-1	ENSG00000023330	ALAS1	ALAS,ALAS-H,ALAS3,ALASH,MIG4
NKX2-1	ENSG00000025156	HSF2	HSF 2,HSTF 2
NKX2-1	ENSG00000026025	VIM	CTRCT30,HEL113
NKX2-1	ENSG00000026103	FAS	ALPS1A,APO-1,APT1,CD95,FAS1,FASTM,TNFRSF6
NKX2-1	ENSG00000027075	PRKCH	PKC-L,PKCL,PRKCL,nPKC-eta
NKX2-1	ENSG00000028277	POU2F2	OCT2,OTF2,Oct-2
NKX2-1	ENSG00000030066	NUP160	-
NKX2-1	ENSG00000030110	BAK1	BAK,BAK-LIKE,BCL2L7,CDN1
NKX2-1	ENSG00000031698	SARS	SERRS,SERS
NKX2-1	ENSG00000033327	GAB2	-
NKX2-1	ENSG00000034152	MAP2K3	MAPKK3,MEK3,MKK3,PRKMK3,SAPKK-2,SAPKK2
NKX2-1	ENSG00000034677	RNF19A	RNF19
NKX2-1	ENSG00000035664	DAPK2	DRP-1,DRP1
NKX2-1	ENSG00000035681	NSMAF	FAN,GRAMD5
NKX2-1	ENSG00000037637	FBXO42	Fbx42,JFK
NKX2-1	ENSG00000037897	METTL1	C12orf1,TRM8,TRMT8,YDL201w
NKX2-1	ENSG00000041802	LSG1	-
NKX2-1	ENSG00000042753	AP2S1	AP17,CLAPS2,FBH3,FBHOk,HHC3
NKX2-1	ENSG00000043143	JADE2	JADE-2,PHF15
NKX2-1	ENSG00000044115	CTNNA1	CAP102,MDPT2
NKX2-1	ENSG00000049323	LTBP1	-
NKX2-1	ENSG00000049759	NEDD4L	NEDD4-2,NEDD4.2,PVNH7,RSP5,hNEDD4-2
NKX2-1	ENSG00000050426	LETMD1	1110019O13Rik,HCCR,HCCR-1,HCCR-2,HCCR1,HCCR2,HCRR-2
NKX2-1	ENSG00000051382	PIK3CB	P110BETA,PI3K,PI3KBETA,PIK3C1
NKX2-1	ENSG00000052126	PLEKHA5	PEPP-2,PEPP2
NKX2-1	ENSG00000052344	PRSS8	CAP1,PROSTASIN
NKX2-1	ENSG00000052795	FNIP2	FNIPL,MAPO1
NKX2-1	ENSG00000052802	MSMO1	DESP4,ERG25,MCCPD,SC4MOL
NKX2-1	ENSG00000053254	FOXN3	C14orf116,CHES1,PRO1635
NKX2-1	ENSG00000054116	TRAPPC3	BET3
NKX2-1	ENSG00000056558	TRAF1	EBI6,MGC:10353
NKX2-1	ENSG00000057657	PRDM1	BLIMP1,PRDI-BF1
NKX2-1	ENSG00000057757	PITHD1	C1orf128,HT014,TXNL1CL
NKX2-1	ENSG00000058056	USP13	ISOT3,IsoT-3
NKX2-1	ENSG00000058085	LAMC2	B2T,BM600,CSF,EBR2,EBR2A,LAMB2T,LAMNB2
NKX2-1	ENSG00000058668	ATP2B4	ATP2B2,MXRA1,PMCA4,PMCA4b,PMCA4x
NKX2-1	ENSG00000059728	MXD1	BHLHC58,MAD,MAD1
NKX2-1	ENSG00000061273	HDAC7	HD7,HD7A,HDAC7A
NKX2-1	ENSG00000062194	GPBP1	GPBP,SSH6,VASCULIN
NKX2-1	ENSG00000062725	APPBP2	APP-BP2,HS.84084,PAT1
NKX2-1	ENSG00000063046	EIF4B	EIF-4B,PRO1843
NKX2-1	ENSG00000063180	CA11	CARPX1
NKX2-1	ENSG00000063322	MED29	IXL,MED2
NKX2-1	ENSG00000064012	CASP8	ALPS2B,CAP4,Casp-8,FLICE,MACH,MCH5
NKX2-1	ENSG00000064270	ATP2C2	SPCA2
NKX2-1	ENSG00000064886	CHI3L2	CHIL2,YKL-39,YKL39
NKX2-1	ENSG00000064932	SBNO2	KIAA0963,SNO,STNO
NKX2-1	ENSG00000065054	SLC9A3R2	E3KARP,NHE3RF2,NHERF-2,NHERF2,OCTS2,SIP-1,SIP1,TKA-1
NKX2-1	ENSG00000065057	NTHL1	FAP3,NTH1,OCTS3,hNTH1
NKX2-1	ENSG00000065534	MYLK	AAT7,KRP,MLCK,MLCK1,MLCK108,MLCK210,MSTP083,MYLK1,smMLCK
NKX2-1	ENSG00000065548	ZC3H15	HT010,LEREPO4,MSTP012
NKX2-1	ENSG00000066322	ELOVL1	hsa-mir-6734
NKX2-1	ENSG00000066651	TRMT11	C6orf75,MDS024,TRM11,TRMT11-1
NKX2-1	ENSG00000066697	MSANTD3	C9orf30,L8
NKX2-1	ENSG00000067082	KLF6	BCD1,CBA1,COPEB,CPBP,GBF,PAC1,ST12,ZF9
NKX2-1	ENSG00000067182	TNFRSF1A	CD120a,FPF,TBP1,TNF-R,TNF-R-I,TNF-R55,TNFAR,TNFR1,TNFR55,TNFR60,p55,p55-R,p60
NKX2-1	ENSG00000067221	STOML1	SLP-1,STORP,hUNC-24
NKX2-1	ENSG00000067596	DHX8	DDX8,HRH1,PRP22,PRPF22
NKX2-1	ENSG00000067606	PRKCZ	PKC-ZETA,PKC2
NKX2-1	ENSG00000068024	HDAC4	AHO3,BDMR,HA6116,HD4,HDAC-4,HDAC-A,HDACA
NKX2-1	ENSG00000068724	TTC7A	GIDID,MINAT,TTC7
NKX2-1	ENSG00000068745	IP6K2	IHPK2,PIUS
NKX2-1	ENSG00000068878	PSME4	PA200
NKX2-1	ENSG00000068971	PPP2R5B	B56B,PR61B
NKX2-1	ENSG00000069399	BCL3	hsa-mir-8085
NKX2-1	ENSG00000069667	RORA	NR1F1,ROR1,ROR2,ROR3,RZR-ALPHA,RZRA
NKX2-1	ENSG00000069943	PIGB	GPI-MT-III,PIG-B
NKX2-1	ENSG00000069956	MAPK6	ERK3,HsT17250,PRKM6,p97MAPK
NKX2-1	ENSG00000069974	RAB27A	GS2,HsT18676,RAB27,RAM
NKX2-1	ENSG00000070366	SMG6	C17orf31,EST1A,SMG-6,hSMG5/7a
NKX2-1	ENSG00000070444	MNT	MAD6,MXD6,ROX,bHLHd3
NKX2-1	ENSG00000070526	ST6GALNAC1	HSY11339,SIAT7A,ST6GalNAcI,STYI
NKX2-1	ENSG00000070731	ST6GALNAC2	SAITL1,SIAT7,SIAT7B,SIATL1,ST6GalNAII,STHM
NKX2-1	ENSG00000070778	PTPN21	PTPD1,PTPRL10
NKX2-1	ENSG00000070961	ATP2B1	PMCA1,PMCA1kb
NKX2-1	ENSG00000071189	SNX13	RGS-PX1
NKX2-1	ENSG00000071626	DAZAP1	-
NKX2-1	ENSG00000071889	FAM3A	2.19,DLD,DXS560S,XAP-7
NKX2-1	ENSG00000072134	EPN2	EHB21
NKX2-1	ENSG00000072210	ALDH3A2	ALDH10,FALDH,SLS
NKX2-1	ENSG00000072310	SREBF1	SREBP-1c,SREBP1,SREBP1a,bHLHd1
NKX2-1	ENSG00000072364	AFF4	AF5Q31,CHOPS,MCEF
NKX2-1	ENSG00000072518	MARK2	EMK-1,EMK1,PAR-1,Par-1b,Par1b
NKX2-1	ENSG00000072786	STK10	LOK,PRO2729
NKX2-1	ENSG00000073712	FERMT2	KIND2,MIG2,PLEKHC1,UNC112,UNC112B,mig-2
NKX2-1	ENSG00000073921	PICALM	CALM,CLTH,LAP
NKX2-1	ENSG00000074181	NOTCH3	CADASIL,CADASIL1,CASIL,IMF2,LMNS
NKX2-1	ENSG00000074660	SCARF1	SREC,SREC-I,SREC1
NKX2-1	ENSG00000074800	ENO1	ENO1L1,HEL-S-17,MPB1,NNE,PPH
NKX2-1	ENSG00000075426	FOSL2	FRA2
NKX2-1	ENSG00000075651	PLD1	-
NKX2-1	ENSG00000075711	DLG1	DLGH1,SAP-97,SAP97,dJ1061C18.1.1,hdlg
NKX2-1	ENSG00000076108	BAZ2A	TIP5,WALp3
NKX2-1	ENSG00000077348	EXOSC5	RRP41B,RRP46,Rrp46p,hRrp46p,p12B
NKX2-1	ENSG00000077454	LRCH4	LRN,LRRN1,LRRN4,PP14183
NKX2-1	ENSG00000078246	TULP3	TUBL3
NKX2-1	ENSG00000078304	PPP2R5C	B56G,PR61G
NKX2-1	ENSG00000078369	GNB1	MRD42
NKX2-1	ENSG00000079335	CDC14A	DFNB105,cdc14,hCDC14
NKX2-1	ENSG00000079337	RAPGEF3	CAMP-GEFI,EPAC,EPAC1,HSU79275,bcm910
NKX2-1	ENSG00000079435	LIPE	AOMS4,FPLD6,HSL,LHS
NKX2-1	ENSG00000079459	FDFT1	DGPT,ERG9,SQS,SS
NKX2-1	ENSG00000079616	KIF22	A-328A3.2,KID,KNSL4,OBP,OBP-1,OBP-2,SEMDJL2
NKX2-1	ENSG00000079805	DNM2	CMT2M,CMTDI1,CMTDIB,DI-CMTB,DYN2,DYNII,LCCS5
NKX2-1	ENSG00000080031	PTPRH	R-PTP-H,SAP1
NKX2-1	ENSG00000080603	SRCAP	-
NKX2-1	ENSG00000082146	STRADB	ALS2CR2,CALS-21,ILPIP,ILPIPA,PAPK,PRO1038
NKX2-1	ENSG00000084234	APLP2	APLP-2,APPH,APPL2,CDEBP
NKX2-1	ENSG00000084733	RAB10	-
NKX2-1	ENSG00000085511	MAP3K4	MAPKKK4,MEKK 4,MEKK4,MTK1,PRO0412
NKX2-1	ENSG00000085552	IGSF9	FP18798,IGSF9A,Nrt1
NKX2-1	ENSG00000085644	ZNF213	CR53,ZKSCAN21,ZSCAN53
NKX2-1	ENSG00000085733	CTTN	EMS1
NKX2-1	ENSG00000085831	TTC39A	C1orf34,DEME-6
NKX2-1	ENSG00000086062	B4GALT1	B4GAL-T1,CDG2D,GGTB2,GT1,GTB,beta4Gal-T1
NKX2-1	ENSG00000086544	ITPKC	IP3-3KC,IP3KC
NKX2-1	ENSG00000086666	ZFAND6	AWP1,ZA20D3,ZFAND5B
NKX2-1	ENSG00000087250	MT3	GIF,GIFB,GRIF,ZnMT3
NKX2-1	ENSG00000087266	SH3BP2	3BP-2,3BP2,CRBM,CRPM,RES4-23
NKX2-1	ENSG00000087274	ADD1	ADDA
NKX2-1	ENSG00000087299	L2HGDH	C14orf160,L2HGA
NKX2-1	ENSG00000087365	SF3B2	Cus1,SAP145,SF3B145,SF3b1,SF3b150
NKX2-1	ENSG00000088002	SULT2B1	HSST2
NKX2-1	ENSG00000088305	DNMT3B	ICF,ICF1,M.HsaIIIB
NKX2-1	ENSG00000088325	TPX2	C20orf1,C20orf2,DIL-2,DIL2,FLS353,GD:C20orf1,HCA519,HCTP4,REPP86,p100
NKX2-1	ENSG00000088448	ANKRD10	-
NKX2-1	ENSG00000088808	PPP1R13B	ASPP1,p53BP2-like,p85
NKX2-1	ENSG00000089157	RPLP0	L10E,LP0,P0,PRLP0,RPP0
NKX2-1	ENSG00000089159	PXN	-
NKX2-1	ENSG00000089163	SIRT4	SIR2L4
NKX2-1	ENSG00000089280	FUS	ALS6,ETM4,FUS1,HNRNPP2,POMP75,TLS
NKX2-1	ENSG00000089597	GANAB	G2AN,GIIA,GLUII,PKD3
NKX2-1	ENSG00000089692	LAG3	CD223
NKX2-1	ENSG00000089693	MLF2	NTN4
NKX2-1	ENSG00000090006	LTBP4	ARCL1C,LTBP-4,LTBP4L,LTBP4S
NKX2-1	ENSG00000090013	BLVRB	BVRB,FLR,HEL-S-10,SDR43U1
NKX2-1	ENSG00000090061	CCNK	CPR4
NKX2-1	ENSG00000090238	YPEL3	-
NKX2-1	ENSG00000090339	ICAM1	BB2,CD54,P3.58
NKX2-1	ENSG00000090372	STRN4	PPP2R6C,ZIN,zinedin
NKX2-1	ENSG00000090924	PLEKHG2	ARHGEF42,CLG,LDAMD
NKX2-1	ENSG00000091640	SPAG7	ACRP,FSA-1
NKX2-1	ENSG00000092010	PSME1	HEL-S-129m,IFI5111,PA28A,PA28alpha,REGalpha
NKX2-1	ENSG00000092067	CEBPE	C/EBP-epsilon,CRP1
NKX2-1	ENSG00000092068	SLC7A8	LAT2,LPI-PC1
NKX2-1	ENSG00000092098	RNF31	HOIP,ZIBRA
NKX2-1	ENSG00000092330	TINF2	DKCA3,TIN2
NKX2-1	ENSG00000092820	EZR	CVIL,CVL,HEL-S-105,VIL2
NKX2-1	ENSG00000092871	RFFL	CARP-2,CARP2,FRING,RIFIFYLIN,RNF189,RNF34L
