TF_name	target_id	target_name	target_synonyms
JUNB	ENSG00000004455	AK2	ADK2
JUNB	ENSG00000006007	GDE1	363E6.2,MIR16
JUNB	ENSG00000006062	MAP3K14	FTDCR1B,HS,HSNIK,NIK
JUNB	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
JUNB	ENSG00000006652	IFRD1	PC4,TIS7
JUNB	ENSG00000006712	PAF1	F23149_1,PD2
JUNB	ENSG00000008323	PLEKHG6	MyoGEF
JUNB	ENSG00000011295	TTC19	2010204O13Rik,MC3DN2
JUNB	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
JUNB	ENSG00000013374	NUB1	BS4,NUB1L,NYREN18
JUNB	ENSG00000014123	UFL1	KIAA0776,Maxer,NLBP,RCAD
JUNB	ENSG00000022277	RTFDC1	C20orf43,CDAO5,HSPC164,SHUJUN-3
JUNB	ENSG00000024422	EHD2	PAST2
JUNB	ENSG00000026025	VIM	CTRCT30,HEL113
JUNB	ENSG00000026652	AGPAT4	1-AGPAT4,LPAAT-delta,dJ473J16.2
JUNB	ENSG00000033627	ATP6V0A1	mir-5010
JUNB	ENSG00000034677	RNF19A	RNF19
JUNB	ENSG00000035403	VCL	CMD1W,CMH15,HEL114,MV,MVCL
JUNB	ENSG00000035664	DAPK2	DRP-1,DRP1
JUNB	ENSG00000035862	TIMP2	CSC-21K,DDC8
JUNB	ENSG00000039987	BEST2	VMD2L1
JUNB	ENSG00000040487	PQLC2	-
JUNB	ENSG00000042493	CAPG	AFCP,HEL-S-66,MCP
JUNB	ENSG00000042753	AP2S1	AP17,CLAPS2,FBH3,FBHOk,HHC3
JUNB	ENSG00000047457	CP	CP-2
JUNB	ENSG00000048471	SNX29	A-388D4.1,RUNDC2A
JUNB	ENSG00000049239	H6PD	CORTRD1,G6PDH,GDH
JUNB	ENSG00000049860	HEXB	ENC-1AS,HEL-248,HEL-S-111
JUNB	ENSG00000050405	LIMA1	EPLIN,SREBP3
JUNB	ENSG00000051009	FAM160A2	C11orf56
JUNB	ENSG00000051825	MPHOSPH9	MPP-9,MPP9
JUNB	ENSG00000053371	AKR7A2	AFAR,AFAR1,AFB1-AR1,AKR7
JUNB	ENSG00000054116	TRAPPC3	BET3
JUNB	ENSG00000054118	THRAP3	TRAP150
JUNB	ENSG00000055483	USP36	DUB1
JUNB	ENSG00000058804	NDC1	NET3,TMEM48
JUNB	ENSG00000061273	HDAC7	HD7,HD7A,HDAC7A
JUNB	ENSG00000062582	MRPS24	HSPC335,MRP-S24,S24mt,bMRP-47,bMRP47
JUNB	ENSG00000063180	CA11	CARPX1
JUNB	ENSG00000063322	MED29	IXL,MED2
JUNB	ENSG00000064961	HMG20B	BRAF25,BRAF35,HMGX2,HMGXB2,PP7706,SMARCE1r,SOXL,pp8857
JUNB	ENSG00000066044	ELAVL1	ELAV1,HUR,Hua,MelG
JUNB	ENSG00000067082	KLF6	BCD1,CBA1,COPEB,CPBP,GBF,PAC1,ST12,ZF9
JUNB	ENSG00000067182	TNFRSF1A	CD120a,FPF,TBP1,TNF-R,TNF-R-I,TNF-R55,TNFAR,TNFR1,TNFR55,TNFR60,p55,p55-R,p60
JUNB	ENSG00000067225	PKM	CTHBP,HEL-S-30,OIP3,PK3,PKM2,TCB,THBP1
JUNB	ENSG00000068724	TTC7A	GIDID,MINAT,TTC7
JUNB	ENSG00000068971	PPP2R5B	B56B,PR61B
