TF_name	target_id	target_name	target_synonyms
NFYA	ENSG00000001460	STPG1	C1orf201,MAPO2
NFYA	ENSG00000001461	NIPAL3	DJ462O23.2,NPAL3
NFYA	ENSG00000002330	BAD	BBC2,BCL2L8
NFYA	ENSG00000002822	MAD1L1	MAD1,PIG9,TP53I9,TXBP181
NFYA	ENSG00000004487	KDM1A	AOF2,BHC110,CPRF,KDM1,LSD1
NFYA	ENSG00000004534	RBM6	3G2,DEF-3,DEF3,HLC-11,NY-LU-12,g16
NFYA	ENSG00000004660	CAMKK1	CAMKKA
NFYA	ENSG00000004776	HSPB6	HEL55,Hsp20,PPP1R91
NFYA	ENSG00000004777	ARHGAP33	NOMA-GAP,SNX26,TCGAP
NFYA	ENSG00000004838	ZMYND10	BLU,CILD22,FLU
NFYA	ENSG00000005001	PRSS22	BSSP-4,SP001LA,hBSSP-4
NFYA	ENSG00000005156	LIG3	LIG2
NFYA	ENSG00000005187	ACSM3	SA,SAH
NFYA	ENSG00000005189	AC004381.6	-
NFYA	ENSG00000005194	CIAPIN1	Anamorsin,DRE2,PRO0915
NFYA	ENSG00000005238	FAM214B	KIAA1539
NFYA	ENSG00000005243	COPZ2	zeta2-COP
NFYA	ENSG00000005339	CREBBP	CBP,KAT3A,RSTS
NFYA	ENSG00000005379	BZRAP1	BZRAP1,PBR-IP,PRAX-1,PRAX1,RIM-BP1,RIMBP1
NFYA	ENSG00000005448	WDR54	-
NFYA	ENSG00000005700	IBTK	BTBD26,BTKI
NFYA	ENSG00000005801	ZNF195	HRF1,ZNFP104
NFYA	ENSG00000005884	ITGA3	CD49C,FRP-2,GAP-B3,GAPB3,ILNEB,MSK18,VCA-2,VL3A,VLA3a
NFYA	ENSG00000005961	ITGA2B	BDPLT16,BDPLT2,CD41,CD41B,GP2B,GPIIb,GT,GTA,HPA3,PPP1R93
NFYA	ENSG00000006007	GDE1	363E6.2,MIR16
NFYA	ENSG00000006025	OSBPL7	ORP7
NFYA	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
NFYA	ENSG00000006432	MAP3K9	MEKK9,MLK1,PRKE1
NFYA	ENSG00000006534	ALDH3B1	ALDH4,ALDH7
NFYA	ENSG00000006576	PHTF2	-
NFYA	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
NFYA	ENSG00000006712	PAF1	F23149_1,PD2
NFYA	ENSG00000006831	ADIPOR2	ACDCR2,PAQR2
NFYA	ENSG00000007047	MARK4	MARK4L,MARK4S,MARKL1,MARKL1L,PAR-1D
NFYA	ENSG00000007202	KIAA0100	BCOX,BCOX1,CT101,FMP27
NFYA	ENSG00000007255	TRAPPC6A	TRS33
NFYA	ENSG00000007264	MATK	CHK,CTK,HHYLTK,HYL,HYLTK,Lsk
