TF_name	target_id	target_name	target_synonyms
GATA2	ENSG00000002330	BAD	BBC2,BCL2L8
GATA2	ENSG00000003400	CASP10	ALPS2,FLICE2,MCH4
GATA2	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
GATA2	ENSG00000004455	AK2	ADK2
GATA2	ENSG00000004487	KDM1A	AOF2,BHC110,CPRF,KDM1,LSD1
GATA2	ENSG00000005486	RHBDD2	NPD007,RHBDL7
GATA2	ENSG00000006007	GDE1	363E6.2,MIR16
GATA2	ENSG00000006704	GTF2IRD1	BEN,CREAM1,GTF3,MUSTRD1,RBAP2,WBS,WBSCR11,WBSCR12,hMusTRD1alpha1
GATA2	ENSG00000010810	FYN	SLK,SYN,p59-FYN
GATA2	ENSG00000011405	PIK3C2A	CPK,PI3-K-C2(ALPHA),PI3-K-C2A,PI3K-C2-alpha,PI3K-C2alpha
GATA2	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
GATA2	ENSG00000012660	ELOVL5	HELO1,SCA38,dJ483K16.1
GATA2	ENSG00000012983	MAP4K5	GCKR,KHS,KHS1,MAPKKKK5
GATA2	ENSG00000018189	RUFY3	RIPX,SINGAR1,ZFYVE30
GATA2	ENSG00000018280	SLC11A1	LSH,NRAMP,NRAMP1
GATA2	ENSG00000019144	PHLDB1	hsa-mir-6716
GATA2	ENSG00000028137	TNFRSF1B	hsa-mir-7846
GATA2	ENSG00000033050	ABCF2	ABC28,EST133090,HUSSY-18,HUSSY18
GATA2	ENSG00000033100	CHPF2	CSGLCA-T,CSGlcAT,ChSy-3,chPF-2
GATA2	ENSG00000033627	ATP6V0A1	mir-5010
GATA2	ENSG00000034693	PEX3	PBD10A,TRG18
GATA2	ENSG00000035403	VCL	CMD1W,CMH15,HEL114,MV,MVCL
GATA2	ENSG00000039523	FAM65A	-
GATA2	ENSG00000040341	STAU2	39K2,39K3
GATA2	ENSG00000049239	H6PD	CORTRD1,G6PDH,GDH
GATA2	ENSG00000051825	MPHOSPH9	MPP-9,MPP9
GATA2	ENSG00000055118	KCNH2	ERG-1,ERG1,H-ERG,HERG,HERG1,Kv11.1,LQT2,SQT1
GATA2	ENSG00000055950	MRPL43	L43mt,MRP-L43,bMRP36a
GATA2	ENSG00000063169	GLTSCR1	-
GATA2	ENSG00000064012	CASP8	ALPS2B,CAP4,Casp-8,FLICE,MACH,MCH5
GATA2	ENSG00000064601	CTSA	GLB2,GSL,NGBE,PPCA,PPGB
GATA2	ENSG00000065717	TLE2	ESG,ESG2,GRG2
GATA2	ENSG00000066322	ELOVL1	hsa-mir-6734
GATA2	ENSG00000067225	PKM	CTHBP,HEL-S-30,OIP3,PK3,PKM2,TCB,THBP1
GATA2	ENSG00000068120	COASY	DPCK,NBIA6,NBP,PPAT,UKR1,pOV-2
GATA2	ENSG00000070081	NUCB2	HEL-S-109,NEFA
GATA2	ENSG00000070366	SMG6	C17orf31,EST1A,SMG-6,hSMG5/7a
GATA2	ENSG00000072958	AP1M1	AP47,CLAPM2,CLTNM,MU-1A
GATA2	ENSG00000073921	PICALM	CALM,CLTH,LAP
GATA2	ENSG00000075539	FRYL	AF4p12,KIAA0826,MOR2
GATA2	ENSG00000075618	FSCN1	FAN1,HSN,SNL,p55
GATA2	ENSG00000075624	ACTB	BRWS1,PS1TP5BP1
GATA2	ENSG00000077044	DGKD	DGKdelta,dgkd-2
GATA2	ENSG00000077157	PPP1R12B	MYPT2,PP1bp55
GATA2	ENSG00000077348	EXOSC5	RRP41B,RRP46,Rrp46p,hRrp46p,p12B
GATA2	ENSG00000077549	CAPZB	CAPB,CAPPB,CAPZ
GATA2	ENSG00000078687	TNRC6C	-
GATA2	ENSG00000081041	CXCL2	CINC-2a,GRO2,GROb,MGSA-b,MIP-2a,MIP2,MIP2A,SCYB2
GATA2	ENSG00000082014	SMARCD3	BAF60C,CRACD3,Rsc6p
GATA2	ENSG00000083799	CYLD	BRSS,CDMT,CYLD1,CYLDI,EAC,MFT,MFT1,SBS,TEM,USPL2
GATA2	ENSG00000084676	NCOA1	F-SRC-1,KAT13A,RIP160,SRC1,bHLHe42,bHLHe74
GATA2	ENSG00000087074	PPP1R15A	GADD34
GATA2	ENSG00000088256	GNA11	FBH,FBH2,FHH2,GNA-11,HHC2,HYPOC2
GATA2	ENSG00000088543	C3orf18	G20
GATA2	ENSG00000089847	ANKRD24	-
GATA2	ENSG00000090238	YPEL3	-
GATA2	ENSG00000090372	STRN4	PPP2R6C,ZIN,zinedin
GATA2	ENSG00000090661	CERS4	LASS4,Trh1
GATA2	ENSG00000092820	EZR	CVIL,CVL,HEL-S-105,VIL2
GATA2	ENSG00000092841	MYL6	ESMLC,LC17,LC17-GI,LC17-NM,LC17A,LC17B,MLC-3,MLC1SM,MLC3NM,MLC3SM
GATA2	ENSG00000092929	UNC13D	FHL3,HLH3,HPLH3,Munc13-4
GATA2	ENSG00000094631	HDAC6	CPBHM,HD6,JM21,PPP1R90
GATA2	ENSG00000095539	SEMA4G	-
GATA2	ENSG00000095574	IKZF5	PEGASUS,ZNFN1A5
GATA2	ENSG00000096384	HSP90AB1	D6S182,HSP84,HSP90B,HSPC2,HSPCB
GATA2	ENSG00000099337	KCNK6	K2p6.1,KCNK8,TOSS,TWIK-2,TWIK2
GATA2	ENSG00000099381	SETD1A	KMT2F,Set1,Set1A
GATA2	ENSG00000099804	CDC34	E2-CDC34,UBC3,UBCH3,UBE2R1
GATA2	ENSG00000099821	POLRMT	APOLMT,MTRNAP,MTRPOL,h-mtRPOL
GATA2	ENSG00000099942	CRKL	-
GATA2	ENSG00000100979	PLTP	BPIFE,HDLCQ9
GATA2	ENSG00000100982	PCIF1	C20orf67,PPP1R121
GATA2	ENSG00000101000	PROCR	CCCA,CCD41,EPCR
GATA2	ENSG00000101294	HM13	H13,IMP1,IMPAS,IMPAS-1,MSTP086,PSENL3,PSL3,SPP,SPPL1
GATA2	ENSG00000101298	SNPH	-
GATA2	ENSG00000101445	PPP1R16B	ANKRD4,TIMAP
GATA2	ENSG00000101558	VAPA	VAP-33,VAP-A,VAP33,hVAP-33
GATA2	ENSG00000101665	SMAD7	CRCS3,MADH7,MADH8
GATA2	ENSG00000102145	GATA1	ERYF1,GATA-1,GF-1,GF1,NF-E1,NFE1,XLANP,XLTDA,XLTT
GATA2	ENSG00000103356	EARS2	COXPD12,MSE1,gluRS
GATA2	ENSG00000103365	GGA2	VEAR
GATA2	ENSG00000103540	CCP110	CP110,Cep110
GATA2	ENSG00000103544	C16orf62	-
GATA2	ENSG00000103657	HERC1	MDFPMR,p532,p619
GATA2	ENSG00000104324	CPQ	LDP,PGCP
GATA2	ENSG00000104472	CHRAC1	CHARC1,CHARC15,CHRAC-1,CHRAC-15,CHRAC15,YCL1
GATA2	ENSG00000104635	SLC39A14	HMNDYT2,LZT-Hs4,NET34,ZIP14,cig19
GATA2	ENSG00000104687	GSR	HEL-75,HEL-S-122m
GATA2	ENSG00000104691	UBXN8	D8S2298E,REP8,UBXD6
GATA2	ENSG00000104804	TULP2	CT65,TUBL2
GATA2	ENSG00000104805	NUCB1	CALNUC,NUC
GATA2	ENSG00000104881	PPP1R13L	IASPP,NKIP1,RAI,RAI4
GATA2	ENSG00000104953	TLE6	GRG6,PREMBL
GATA2	ENSG00000104969	SGTA	SGT,alphaSGT,hSGT
GATA2	ENSG00000105127	AKAP8	AKAP 95,AKAP-8,AKAP-95,AKAP95
GATA2	ENSG00000105248	CCDC94	-
GATA2	ENSG00000105251	SHD	-
GATA2	ENSG00000105281	SLC1A5	AAAT,ASCT2,ATBO,M7V1,M7VS1,R16,RDRC
GATA2	ENSG00000105321	CCDC9	-
GATA2	ENSG00000105327	BBC3	mir-3191
GATA2	ENSG00000105341	ATP5SL	-
GATA2	ENSG00000105559	PLEKHA4	PEPP1
GATA2	ENSG00000105617	LENG1	-
GATA2	ENSG00000105662	CRTC1	MECT1,TORC-1,TORC1,WAMTP1
GATA2	ENSG00000106034	CPED1	C7orf58
GATA2	ENSG00000106624	AEBP1	mir-4649
GATA2	ENSG00000106628	POLD2	-
GATA2	ENSG00000106868	SUSD1	-
GATA2	ENSG00000107317	PTGDS	L-PGDS,LPGDS,PDS,PGD2,PGDS,PGDS2
GATA2	ENSG00000107815	C10orf2	ATXN8,C10orf2,IOSCA,MTDPS7,PEO,PEO1,PEOA3,PRLTS5,SANDO,SCA8,TWINL
GATA2	ENSG00000107816	LZTS2	LAPSER1
GATA2	ENSG00000107819	SFXN3	BA108L7.2,SFX3
GATA2	ENSG00000107821	KAZALD1	BONO1,FKSG28,FKSG40,IGFBP-rP10
GATA2	ENSG00000107968	MAP3K8	AURA2,COT,EST,ESTF,MEKK8,TPL2,Tpl-2,c-COT
GATA2	ENSG00000108639	SYNGR2	-
GATA2	ENSG00000108784	NAGLU	CMT2V,MPS-IIIB,MPS3B,NAG,UFHSD
GATA2	ENSG00000108785	HSD17B1P1	-
GATA2	ENSG00000108786	HSD17B1	17-beta-HSD,20-alpha-HSD,E2DH,EDH17B2,EDHB17,HSD17,SDR28C1
GATA2	ENSG00000108799	EZH1	KMT6B
GATA2	ENSG00000109180	OCIAD1	ASRIJ,OCIA,TPA018
GATA2	ENSG00000110002	VWA5A	BCSC-1,BCSC1,LOH11CR2A
GATA2	ENSG00000110011	DNAJC4	DANJC4,HSPF2,MCG18
GATA2	ENSG00000111252	SH2B3	IDDM20,LNK
GATA2	ENSG00000111666	CHPT1	CPT,CPT1
GATA2	ENSG00000111843	TMEM14C	C6orf53,HSPC194,MSTP073,NET26,bA421M1.6
GATA2	ENSG00000111860	CEP85L	C6orf204,NY-BR-15,bA57K17.2
GATA2	ENSG00000112033	PPARD	FAAR,NR1C2,NUC1,NUCI,NUCII,PPARB
GATA2	ENSG00000112759	SLC29A1	ENT1
GATA2	ENSG00000113441	LNPEP	CAP,IRAP,P-LAP,PLAP
GATA2	ENSG00000114166	KAT2B	CAF,P/CAF,PCAF
GATA2	ENSG00000114315	HES1	HES-1,HHL,HRY,bHLHb39
GATA2	ENSG00000114331	ACAP2	CENTB2,CNT-B2
GATA2	ENSG00000114735	HEMK1	HEMK,MTQ1
GATA2	ENSG00000114737	CISH	BACTS2,CIS,CIS-1,G18,SOCS
GATA2	ENSG00000114738	MAPKAPK3	3PK,MAPKAP-K3,MAPKAP3,MAPKAPK-3,MDPT3,MK-3
GATA2	ENSG00000115419	GLS	AAD20,GAC,GAM,GLS1,KGA
GATA2	ENSG00000115649	CNPPD1	C2orf24,CGI-57
GATA2	ENSG00000115657	ABCB6	ABC,ABC14,DUH3,LAN,MCOPCB7,MTABC3,PRP,PSHK2,umat
GATA2	ENSG00000115828	QPCT	GCT,QC,sQC
GATA2	ENSG00000115998	C2orf42	-
GATA2	ENSG00000116199	FAM20B	gxk1
GATA2	ENSG00000116514	RNF19B	IBRDC3,NKLAM
GATA2	ENSG00000116717	GADD45A	DDIT1,GADD45
GATA2	ENSG00000117399	CDC20	CDC20A,bA276H19.3,p55CDC
GATA2	ENSG00000117400	MPL	C-MPL,CD110,MPLV,THCYT2,TPOR
GATA2	ENSG00000117713	ARID1A	B120,BAF250,BAF250a,BM029,C1orf4,CSS2,ELD,MRD14,OSA1,P270,SMARCF1,hELD,hOSA1
GATA2	ENSG00000117877	CD3EAP	ASE-1,ASE1,CAST,PAF49
GATA2	ENSG00000118503	TNFAIP3	A20,AISBL,OTUD7C,TNFA1P2
GATA2	ENSG00000118515	SGK1	SGK
GATA2	ENSG00000118689	FOXO3	AF6q21,FKHRL1,FKHRL1P2,FOXO2,FOXO3A
GATA2	ENSG00000119965	C10orf88	-
GATA2	ENSG00000120318	ARAP3	CENTD3,DRAG1
GATA2	ENSG00000120690	ELF1	-
GATA2	ENSG00000120725	SIL1	BAP,MSS,ULG5
GATA2	ENSG00000120910	PPP3CC	CALNA3,CNA3,PP2Bgamma
GATA2	ENSG00000120949	TNFRSF8	CD30,D1S166E,Ki-1
GATA2	ENSG00000121104	FAM117A	-
GATA2	ENSG00000121210	KIAA0922	TMEM131L
GATA2	ENSG00000122678	POLM	hsa-mir-6838
GATA2	ENSG00000123066	MED13L	MRFACD,PROSIT240,THRAP2,TRAP240L
GATA2	ENSG00000124208	TMEM189-UBE2V1	CROC-1B,CROC1B,KUA-UEV
GATA2	ENSG00000124257	NEURL2	C20orf163,OZZ,OZZ-E3
GATA2	ENSG00000124782	RREB1	FINB,HNT,LZ321,RREB-1,Zep-1
GATA2	ENSG00000124942	AHNAK	AHNAKRS,PM227
GATA2	ENSG00000125257	ABCC4	MOAT-B,MOATB,MRP4
GATA2	ENSG00000125505	MBOAT7	BB1,LENG4,LPIAT,LRC4,MBOA7,MRT57,OACT7,hMBOA-7
GATA2	ENSG00000125744	RTN2	NSP2,NSPL1,NSPLI,SPG12
GATA2	ENSG00000125775	SDCBP2	SITAC,SITAC18,ST-2
GATA2	ENSG00000125968	ID1	ID,bHLHb24
GATA2	ENSG00000126088	UROD	PCT,UPD
GATA2	ENSG00000126107	HECTD3	-
GATA2	ENSG00000126432	PRDX5	ACR1,AOEB166,B166,HEL-S-55,PLP,PMP20,PRDX6,PRXV,SBBI10,prx-V
GATA2	ENSG00000126562	WNK4	PHA2B,PRKWNK4
GATA2	ENSG00000126777	KTN1	CG1,KNT,MU-RMS-40.19
GATA2	ENSG00000127824	TUBA4A	ALS22,H2-ALPHA,TUBA1
GATA2	ENSG00000127948	POR	mir-4651
GATA2	ENSG00000128524	ATP6V1F	ATP6S14,VATF,Vma7
GATA2	ENSG00000128591	FLNC	ABP-280,ABP280A,ABPA,ABPL,CMH26,FLN2,MFM5,MPD4,RCM5
GATA2	ENSG00000128596	CCDC136	NAG6
GATA2	ENSG00000129194	SOX15	SOX20,SOX26,SOX27
GATA2	ENSG00000129226	CD68	GP110,LAMP4,SCARD1
GATA2	ENSG00000129245	FXR2	FMR1L2,FXR2P
GATA2	ENSG00000129255	MPDU1	CDGIF,HBEBP2BPA,Lec35,My008,PP3958,PQLC5,SL15
GATA2	ENSG00000129351	ILF3	CBTF,DRBF,DRBP76,MMP4,MPHOSPH4,MPP4,NF-AT-90,NF110,NF110b,NF90,NF90a,NF90b,NFAR,NFAR-1,NFAR2,TCP110,TCP80
GATA2	ENSG00000129353	SLC44A2	CTL2,PP1292
GATA2	ENSG00000129355	CDKN2D	INK4D,p19,p19-INK4D
GATA2	ENSG00000130561	SAG	RP47,S-AG
GATA2	ENSG00000131149	GSE1	CRHSP24,KIAA0182
GATA2	ENSG00000131473	ACLY	ACL,ATPCL,CLATP
GATA2	ENSG00000131475	VPS25	DERP9,EAP20,FAP20
GATA2	ENSG00000131477	RAMP2	-
GATA2	ENSG00000131507	NDFIP1	N4WBP5
GATA2	ENSG00000131508	UBE2D2	E2(17)KB2,PUBC1,UBC4,UBC4/5,UBCH4,UBCH5B
GATA2	ENSG00000132467	UTP3	CRL1,CRLZ1,SAS10
GATA2	ENSG00000132471	WBP2	GRAMD6,WBP-2
GATA2	ENSG00000132481	TRIM47	GOA,RNF100
GATA2	ENSG00000133063	CHIT1	CHI3,CHIT,CHITD
GATA2	ENSG00000134352	IL6ST	CD130,CDW130,GP130,IL-6RB
GATA2	ENSG00000135250	SRPK2	SFRSK2
GATA2	ENSG00000135482	ZC3H10	ZC3HDC10
GATA2	ENSG00000135503	ACVR1B	ACTRIB,ACVRLK4,ALK4,SKR2
GATA2	ENSG00000135655	USP15	hsa-mir-6125,mir-6125
GATA2	ENSG00000136026	CKAP4	CLIMP-63,ERGIC-63,p63
GATA2	ENSG00000136279	DBNL	hsa-mir-6837
GATA2	ENSG00000137210	TMEM14B	-
GATA2	ENSG00000137460	FHDC1	-
GATA2	ENSG00000137817	PARP6	ARTD17,PARP-6-B1,PARP-6-C,pART17
GATA2	ENSG00000139567	ACVRL1	ACVRLK1,ALK-1,ALK1,HHT,HHT2,ORW2,SKR3,TSR-I
