TF_name	target_id	target_name	target_synonyms
TEAD4	ENSG00000002834	LASP1	Lasp-1,MLN50
TEAD4	ENSG00000003402	CFLAR	CASH,CASP8AP1,CLARP,Casper,FLAME,FLAME-1,FLAME1,FLIP,I-FLICE,MRIT,c-FLIP,c-FLIPL,c-FLIPR,c-FLIPS
TEAD4	ENSG00000004139	SARM1	MyD88-5,SAMD2,SARM
TEAD4	ENSG00000004142	POLDIP2	PDIP38,POLD4,p38
TEAD4	ENSG00000004975	DVL2	-
TEAD4	ENSG00000005700	IBTK	BTBD26,BTKI
TEAD4	ENSG00000005844	ITGAL	CD11A,LFA-1,LFA1A
TEAD4	ENSG00000005882	PDK2	PDHK2,PDKII
TEAD4	ENSG00000005884	ITGA3	CD49C,FRP-2,GAP-B3,GAPB3,ILNEB,MSK18,VCA-2,VL3A,VLA3a
TEAD4	ENSG00000005961	ITGA2B	BDPLT16,BDPLT2,CD41,CD41B,GP2B,GPIIb,GT,GTA,HPA3,PPP1R93
TEAD4	ENSG00000006327	TNFRSF12A	CD266,FN14,TWEAKR
TEAD4	ENSG00000006451	RALA	RAL
TEAD4	ENSG00000006453	BAIAP2L1	IRTKS
TEAD4	ENSG00000006459	KDM7A	JHDM1D
TEAD4	ENSG00000006712	PAF1	F23149_1,PD2
TEAD4	ENSG00000007171	NOS2	HEP-NOS,INOS,NOS,NOS2A
TEAD4	ENSG00000007968	E2F2	E2F-2
TEAD4	ENSG00000008256	CYTH3	ARNO3,GRP1,PSCD3,cytohesin-3
TEAD4	ENSG00000008382	MPND	-
TEAD4	ENSG00000008405	CRY1	PHLL1
TEAD4	ENSG00000008516	MMP25	MMP-25,MMP20,MMP20A,MMPL1,MT-MMP 6,MT-MMP6,MT6-MMP,MT6MMP,MTMMP6
TEAD4	ENSG00000008517	IL32	IL-32alpha,IL-32beta,IL-32delta,IL-32gamma,NK4,TAIF,TAIFa,TAIFb,TAIFc,TAIFd
TEAD4	ENSG00000008838	MED24	hsa-mir-6884
TEAD4	ENSG00000010292	NCAPD2	CAP-D2,CNAP1,hCAP-D2
TEAD4	ENSG00000010295	IFFO1	HOM-TES-103,IFFO
TEAD4	ENSG00000010361	FUZ	FY,NTD
TEAD4	ENSG00000010626	LRRC23	LRPB7
TEAD4	ENSG00000010818	HIVEP2	HIV-EP2,MBP-2,MIBP1,MRD43,SHN2,ZAS2,ZNF40B
TEAD4	ENSG00000011426	ANLN	FSGS8,Scraps,scra
TEAD4	ENSG00000012061	ERCC1	COFS4,RAD10,UV20
TEAD4	ENSG00000013306	SLC25A39	CGI-69,CGI69
TEAD4	ENSG00000013810	TACC3	ERIC-1,ERIC1
TEAD4	ENSG00000014914	MTMR11	CRA
TEAD4	ENSG00000018408	WWTR1	TAZ
TEAD4	ENSG00000018625	ATP1A2	FHM2,MHP2
TEAD4	ENSG00000019102	VSIG2	2210413P10Rik,CTH,CTXL
TEAD4	ENSG00000019485	PRDM11	PFM8
TEAD4	ENSG00000023572	GLRX2	CGI-133,GRX2
TEAD4	ENSG00000024422	EHD2	PAST2
TEAD4	ENSG00000026103	FAS	ALPS1A,APO-1,APT1,CD95,FAS1,FASTM,TNFRSF6
TEAD4	ENSG00000030582	GRN	CLN11,GEP,GP88,PCDGF,PEPI,PGRN
TEAD4	ENSG00000033627	ATP6V0A1	mir-5010
